Core,Colony,TimePoint,Sample.Time,Date,C.SH,D.SH,Tot.SH,D.Prp,Bleached_1,Experiment,Temperature,Bleaching,Tre_1,Rep_1,Tre_2,Tre_3,Rep_3,,Tre_4
S2-14,S2,T26,T26_S2-14,2018-01-22,0,0.0009214768,0.0009214768,1,Yes,Mcav,26,Control,N+P+Food,2,NH4,NH4,2,,Ssid
S2-7,S2,T15,T15_S2-7,2016-09-26,0,0.0054809156,0.0054809156,1,Yes,Nutrients2,26,Control,N,2,NH4,NH4,2,,Ssid
S2-7,S2,T13,T13_S2-7,2016-06-13,0,0.0112442775,0.0112442775,1,Yes,Nutrients2,27,Control,N,2,NH4,NH4,2,,Ssid
S2-7,S2,T16,T16_S2-7,2017-03-23,0,0.0054860736,0.0054860736,1,Yes,Nutrients2,26,Control,N,2,NH4,NH4,2,,Ssid
S2-7,S2,T9,T9_S2-7,2016-02-12,0,0.0018838917,0.0018838917,1,Yes,Nutrients1,32,Bleaching,N,2,NH4,NH4,2,,Ssid
S2-7,S2,T1,T1_S2-7,2015-08-04,0,0.017545262,0.017545262,1,Yes,Nutrients1,26,Control,N,2,NH4,NH4,2,,Ssid
S2-7,S2,T12,T12_S2-7,2016-05-26,0,0.0044605761,0.0044605761,1,Yes,Nutrients1,27,Control,N,2,NH4,NH4,2,,Ssid
S2-7,S2,T26,T26_S2-7,2018-01-22,0,0.0015296128,0.0015296128,1,Yes,Mcav,26,Control,N,2,NH4,NH4,2,,Ssid
S2-7,S2,T4,T4_S2-7,2015-12-12,0,0.0068643902,0.0068643902,1,Yes,Nutrients1,26,Control,N,2,NH4,NH4,2,,Ssid
S2-7,S2,T11,T11_S2-7,2016-04-05,0,0.0067772675,0.0067772675,1,Yes,Nutrients1,27,Recovery ,N,2,NH4,NH4,2,,Ssid
S2-7,S2,T24,T24_S2-7,2017-07-20,9.05043451248747E-05,0.0066647333,0.0067552377,0.9866023448,Yes,Mcav,26,Control,N,2,NH4,NH4,2,,Ssid
S2-7,S2,T10,T10_S2-7,2016-02-22,0,0.0006637962,0.0006637962,1,Yes,Nutrients1,32,Bleaching,N,2,NH4,NH4,2,,Ssid
S2-7,S2,T5,T5_S2-7,2016-01-14,0,0.0096418161,0.0096418161,1,Yes,Nutrients1,26,Control,N,2,NH4,NH4,2,,Ssid
S2-7,S2,T14,T14_S2-7,2016-07-19,0,0.0226847869,0.0226847869,1,Yes,Nutrients2,27,Control,N,2,NH4,NH4,2,,Ssid
S2-7,S2,T8,T8_S2-7,2016-02-05,0,0.0048497645,0.0048497645,1,Yes,Nutrients1,32,Bleaching,N,2,NH4,NH4,2,,Ssid
S2-7,S2,T20,T20_S2-7,2017-06-01,0,0.0394555179,0.0394555179,1,Yes,Nutrients2,32,Bleaching,N,2,NH4,NH4,2,,Ssid
S2-7,S2,T17,T17_S2-7,2017-05-11,0,0.0713621887,0.0713621887,1,Yes,Nutrients2,26,Control,N,2,NH4,NH4,2,,Ssid
S2-7,S2,T2,T2_S2-7,2015-09-17,0,0.0040397678,0.0040397678,1,Yes,Nutrients1,26,Control,N,2,NH4,NH4,2,,Ssid
S2-7,S2,T3,T3_S2-7,2015-10-21,0,0.009252366,0.009252366,1,Yes,Nutrients1,26,Control,N,2,NH4,NH4,2,,Ssid
S2-7,S2,T23,T23_S2-7,2017-06-15,0,0.0200486531,0.0200486531,1,Yes,Nutrients2,32,Bleaching,N,2,NH4,NH4,2,,Ssid
S2-7,S2,T0,T0_S2-7,2015-06-30,0,0.0078289784,0.0078289784,1,Yes,Nutrients1,26,Control,N,2,NH4,NH4,2,,Ssid
S3-26,S3,T23,T23_S3-26,2017-06-15,0,0.0466731525,0.0466731525,1,Yes,Nutrients2,32,Bleaching,N+P,1,NH4,NH4,1,,
S3-26,S3,T13,T13_S3-26,2016-06-13,0,0.0051306344,0.0051306344,1,Yes,Nutrients2,27,Control,N+P,1,NH4,NH4,1,,
S3-26,S3,T5,T5_S3-26,2016-01-14,0.0145700871,0.0010409186,0.0156110057,0.0666785072,Yes,Nutrients1,26,Control,N+P,1,NH4,NH4,1,,
S3-26,S3,T11,T11_S3-26,2016-04-05,0,0.0023859944,0.0023859944,1,Yes,Nutrients1,27,Recovery ,N+P,1,NH4,NH4,1,,
S3-26,S3,T20,T20_S3-26,2017-06-01,0,0.0091385831,0.0091385831,1,Yes,Nutrients2,32,Bleaching,N+P,1,NH4,NH4,1,,
S3-26,S3,T4,T4_S3-26,2015-12-12,0.0026469764,0.0009327519,0.0035797283,0.2605650092,Yes,Nutrients1,26,Control,N+P,1,NH4,NH4,1,,
S3-26,S3,T0,T0_S3-26,2015-06-30,0.0003745019,0.0640064589,0.0643809608,0.9941830339,Yes,Nutrients1,26,Control,N+P,1,NH4,NH4,1,,
S3-26,S3,T2,T2_S3-26,2015-09-17,0.0006916201,0.0052142174,0.0059058375,0.8828921197,Yes,Nutrients1,26,Control,N+P,1,NH4,NH4,1,,
S3-26,S3,T9,T9_S3-26,2016-02-12,0,0.0007757552,0.0007757552,1,Yes,Nutrients1,32,Bleaching,N+P,1,NH4,NH4,1,,
S3-26,S3,T12,T12_S3-26,2016-05-26,5.68656273927581E-05,0.004781057,0.0048379227,0.9882458586,Yes,Nutrients1,27,Control,N+P,1,NH4,NH4,1,,
S3-26,S3,T10,T10_S3-26,2016-02-22,0,2.91267719563356E-05,2.91267719563356E-05,1,Yes,Nutrients1,32,Bleaching,N+P,1,NH4,NH4,1,,
S3-26,S3,T15,T15_S3-26,2016-09-26,0,0.0090220954,0.0090220954,1,Yes,Nutrients2,26,Control,N+P,1,NH4,NH4,1,,
S3-26,S3,T8,T8_S3-26,2016-02-05,0.0007655616,0.0004673503,0.0012329119,0.3790621711,Yes,Nutrients1,32,Bleaching,N+P,1,NH4,NH4,1,,
S3-26,S3,T14,T14_S3-26,2016-07-19,0,0.0119654013,0.0119654013,1,Yes,Nutrients2,27,Control,N+P,1,NH4,NH4,1,,
S3-26,S3,T16,T16_S3-26,2017-03-23,0,0.0018559738,0.0018559738,1,Yes,Nutrients2,26,Control,N+P,1,NH4,NH4,1,,
S3-26,S3,T17,T17_S3-26,2017-05-11,0,0.0459795451,0.0459795451,1,Yes,Nutrients2,26,Control,N+P,1,NH4,NH4,1,,
S3-26,S3,T3,T3_S3-26,2015-10-21,0.0056028729,0.0119780316,0.0175809045,0.6813091774,Yes,Nutrients1,26,Control,N+P,1,NH4,NH4,1,,
S3-26,S3,T1,T1_S3-26,2015-08-04,0.0001507984,0.0057192875,0.0059209065,0.9659479571,Yes,Nutrients1,26,Control,N+P,1,NH4,NH4,1,,
S6-31,S6,T13,T13_S6-31,2016-06-13,0,0.0188417925,0.0188417925,1,Yes,Nutrients2,27,Control,N+P,2,NH4,NH4,2,,
S6-31,S6,T20,T20_S6-31,2017-06-01,0,0.0572635011,0.0572635011,1,Yes,Nutrients2,32,Bleaching,N+P,2,NH4,NH4,2,,
S6-31,S6,T15,T15_S6-31,2016-09-26,0,0.0079878338,0.0079878338,1,Yes,Nutrients2,26,Control,N+P,2,NH4,NH4,2,,
S6-31,S6,T10,T10_S6-31,2016-02-22,0,0.0002060878,0.0002060878,1,Yes,Nutrients1,32,Bleaching,N+P,2,NH4,NH4,2,,
S6-31,S6,T8,T8_S6-31,2016-02-05,0,0.000624802,0.000624802,1,Yes,Nutrients1,32,Bleaching,N+P,2,NH4,NH4,2,,
S6-31,S6,T3,T3_S6-31,2015-10-21,0,0.006132599,0.006132599,1,Yes,Nutrients1,26,Control,N+P,2,NH4,NH4,2,,
S6-31,S6,T0,T0_S6-31,2015-06-30,0,0.0192547559,0.0192547559,1,Yes,Nutrients1,26,Control,N+P,2,NH4,NH4,2,,
S6-31,S6,T16,T16_S6-31,2017-03-23,0,0.0030924566,0.0030924566,1,Yes,Nutrients2,26,Control,N+P,2,NH4,NH4,2,,
S6-31,S6,T1,T1_S6-31,2015-08-04,0,0.0103827343,0.0103827343,1,Yes,Nutrients1,26,Control,N+P,2,NH4,NH4,2,,
S6-31,S6,T5,T5_S6-31,2016-01-14,0,0.0072849658,0.0072849658,1,Yes,Nutrients1,26,Control,N+P,2,NH4,NH4,2,,
S6-31,S6,T12,T12_S6-31,2016-05-26,0,0.0074613004,0.0074613004,1,Yes,Nutrients1,27,Control,N+P,2,NH4,NH4,2,,
S6-31,S6,T14,T14_S6-31,2016-07-19,0,0.0184510124,0.0184510124,1,Yes,Nutrients2,27,Control,N+P,2,NH4,NH4,2,,
S6-31,S6,T2,T2_S6-31,2015-09-17,0,0.0134053884,0.0134053884,1,Yes,Nutrients1,26,Control,N+P,2,NH4,NH4,2,,
S6-31,S6,T11,T11_S6-31,2016-04-05,0,0.0054886345,0.0054886345,1,Yes,Nutrients1,27,Recovery ,N+P,2,NH4,NH4,2,,
S6-31,S6,T17,T17_S6-31,2017-05-11,0,0.0265854079,0.0265854079,1,Yes,Nutrients2,26,Control,N+P,2,NH4,NH4,2,,
S6-31,S6,T23,T23_S6-31,2017-06-15,0,0.0138975284,0.0138975284,1,Yes,Nutrients2,32,Bleaching,N+P,2,NH4,NH4,2,,
S6-31,S6,T4,T4_S6-31,2015-12-12,0,0.0050044957,0.0050044957,1,Yes,Nutrients1,26,Control,N+P,2,NH4,NH4,2,,
S6-31,S6,T24,T24_S6-31,2017-07-20,0,0.0063695981,0.0063695981,1,Yes,Mcav,26,Control,N+P,2,NH4,NH4,2,,
S6-31,S6,T9,T9_S6-31,2016-02-12,0,0.0020421301,0.0020421301,1,Yes,Nutrients1,32,Bleaching,N+P,2,NH4,NH4,2,,
S1-22,S1,T26,T26_S1-22,2018-01-22,0.0001142551,0.0003081354,0.0004223905,0.7295036057,Yes,Mcav,26,Control,Dark,2,NO3,Control,2,,Mcav
S1-22,S1,T15,T15_S1-22,2016-09-26,1.00917268465189E-05,0.0005905242,0.0006006159,0.9831977039,Yes,Nutrients2,26,Control,Dark,2,NO3,Control,2,,Mcav
S1-22,S1,T2,T2_S1-22,2015-09-17,0.0011489525,0.0029259924,0.0040749449,0.7180446618,Yes,Nutrients1,26,Control,Dark,2,NO3,Control,2,,Mcav
S1-22,S1,T9,T9_S1-22,2016-02-12,0.0014852514,0.0005226997,0.0020079511,0.2603149469,Yes,Nutrients1,32,Bleaching,Dark,2,NO3,Control,2,,Mcav
S1-22,S1,T0,T0_S1-22,2015-06-30,0.0004427613,0.0008981401,0.0013409013,0.6698032341,Yes,Nutrients1,26,Control,Dark,2,NO3,Control,2,,Mcav
S1-22,S1,T1,T1_S1-22,2015-08-04,0.0004851625,0.0006867036,0.0011718661,0.5859915437,Yes,Nutrients1,26,Control,Dark,2,NO3,Control,2,,Mcav
S1-22,S1,T14,T14_S1-22,2016-07-19,7.0363162139163E-06,0.0018416565,0.0018486928,0.9961938965,Yes,Nutrients2,27,Control,Dark,2,NO3,Control,2,,Mcav
S1-22,S1,T11,T11_S1-22,2016-04-05,5.06813998224066E-05,0.0036417173,0.0036923987,0.9862741259,Yes,Nutrients1,27,Recovery ,Dark,2,NO3,Control,2,,Mcav
S1-22,S1,T17,T17_S1-22,2017-05-11,0.0007209057,0.0010746922,0.0017955978,0.5985149609,Yes,Nutrients2,26,Control,Dark,2,NO3,Control,2,,Mcav
S1-22,S1,T10,T10_S1-22,2016-02-22,1.27413552083134E-05,0.0001318248,0.0001445661,0.9118648537,Yes,Nutrients1,32,Bleaching,Dark,2,NO3,Control,2,,Mcav
S1-22,S1,T23,T23_S1-22,2017-06-15,0.0009072915,0.0004718776,0.0013791691,0.3421462863,Yes,Nutrients2,32,Bleaching,Dark,2,NO3,Control,2,,Mcav
S1-22,S1,T13,T13_S1-22,2016-06-13,1.83616485387103E-05,0.00490678,0.0049251417,0.9962718537,Yes,Nutrients2,27,Control,Dark,2,NO3,Control,2,,Mcav
S1-22,S1,T16,T16_S1-22,2017-03-23,2.38213221911683E-05,0.0002717964,0.0002956178,0.9194185021,Yes,Nutrients2,26,Control,Dark,2,NO3,Control,2,,Mcav
S1-22,S1,T12,T12_S1-22,2016-05-26,2.45684244310871E-05,0.00244131,0.0024658784,0.9900366441,Yes,Nutrients1,27,Control,Dark,2,NO3,Control,2,,Mcav
S1-22,S1,T24,T24_S1-22,2017-07-20,0.0004549052,0.0004987349,0.0009536401,0.5229802483,Yes,Mcav,26,Control,Dark,2,NO3,Control,2,,Mcav
S1-22,S1,T5,T5_S1-22,2016-01-14,0.0101621354,0.0032550061,0.0134171415,0.2426005626,Yes,Nutrients1,26,Control,Dark,2,NO3,Control,2,,Mcav
S1-22,S1,T4,T4_S1-22,2015-12-12,0.0010855134,0.0014020354,0.0024875488,0.5636212666,Yes,Nutrients1,26,Control,Dark,2,NO3,Control,2,,Mcav
S1-22,S1,T8,T8_S1-22,2016-02-05,0.0273285998,0.0062677886,0.0335963884,0.1865613811,Yes,Nutrients1,32,Bleaching,Dark,2,NO3,Control,2,,Mcav
S1-22,S1,T20,T20_S1-22,2017-06-01,0.0016914903,0.00156351,0.0032550002,0.4803409697,Yes,Nutrients2,32,Bleaching,Dark,2,NO3,Control,2,,Mcav
S1-22,S1,T3,T3_S1-22,2015-10-21,0.0025042106,0.0019474929,0.0044517035,0.4374713914,Yes,Nutrients1,26,Control,Dark,2,NO3,Control,2,,Mcav
S1-30,S1,T4,T4_S1-30,2015-12-12,0.001402894,7.70286579177181E-05,0.0014799227,0.0520491107,Yes,Nutrients1,26,Control,N,2,NO3,Control,2,,Ssid
S1-30,S1,T1,T1_S1-30,2015-08-04,0.0004769397,0.0001329167,0.0006098564,0.2179475069,Yes,Nutrients1,26,Control,N,2,NO3,Control,2,,Ssid
S1-30,S1,T11,T11_S1-30,2016-04-05,0.000220529,0.0024301295,0.0026506585,0.9168021924,Yes,Nutrients1,27,Recovery ,N,2,NO3,Control,2,,Ssid
S1-30,S1,T9,T9_S1-30,2016-02-12,9.50130703174868E-05,0,9.50130703174868E-05,0,Yes,Nutrients1,32,Bleaching,N,2,NO3,Control,2,,Ssid
S1-30,S1,T8,T8_S1-30,2016-02-05,0.0026715989,6.38055971722118E-05,0.0027354045,0.0233258358,Yes,Nutrients1,32,Bleaching,N,2,NO3,Control,2,,Ssid
S1-30,S1,T16,T16_S1-30,2017-03-23,0.0002260758,0.0001348245,0.0003609002,0.3735782465,Yes,Nutrients2,26,Control,N,2,NO3,Control,2,,Ssid
S1-30,S1,T5,T5_S1-30,2016-01-14,0.0008458961,2.45331727217336E-05,0.0008704293,0.0281851422,Yes,Nutrients1,26,Control,N,2,NO3,Control,2,,Ssid
S1-30,S1,T20,T20_S1-30,2017-06-01,0.005988094,0.0002669283,0.0062550223,0.0426742331,Yes,Nutrients2,32,Bleaching,N,2,NO3,Control,2,,Ssid
S1-30,S1,T24,T24_S1-30,2017-07-20,0.000680561,0,0.000680561,0,Yes,Mcav,26,Control,N,2,NO3,Control,2,,Ssid
S1-30,S1,T2,T2_S1-30,2015-09-17,0.0009440591,0.000135239,0.0010792981,0.1253027374,Yes,Nutrients1,26,Control,N,2,NO3,Control,2,,Ssid
S1-30,S1,T26,T26_S1-30,2018-01-22,0.0021732322,0.0003438138,0.002517046,0.1365941608,Yes,Mcav,26,Control,N,2,NO3,Control,2,,Ssid
S1-30,S1,T3,T3_S1-30,2015-10-21,0.0017651067,2.80122906547964E-05,0.001793119,0.0156221039,Yes,Nutrients1,26,Control,N,2,NO3,Control,2,,Ssid
S1-30,S1,T13,T13_S1-30,2016-06-13,0.0002383283,0.0026612628,0.0028995911,0.9178062222,Yes,Nutrients2,27,Control,N,2,NO3,Control,2,,Ssid
S1-30,S1,T15,T15_S1-30,2016-09-26,9.47750786530519E-05,0.0007190171,0.0008137922,0.8835389722,Yes,Nutrients2,26,Control,N,2,NO3,Control,2,,Ssid
S1-30,S1,T23,T23_S1-30,2017-06-15,0.0008829706,4.55514493577725E-05,0.000928522,0.0490580177,Yes,Nutrients2,32,Bleaching,N,2,NO3,Control,2,,Ssid
S1-30,S1,T17,T17_S1-30,2017-05-11,0.0020988721,0.0003026962,0.0024015683,0.126041057,Yes,Nutrients2,26,Control,N,2,NO3,Control,2,,Ssid
S1-30,S1,T12,T12_S1-30,2016-05-26,2.89381802512727E-05,0.0012158996,0.0012448377,0.9767534521,Yes,Nutrients1,27,Control,N,2,NO3,Control,2,,Ssid
S1-30,S1,T14,T14_S1-30,2016-07-19,0.000254091,0.0017242209,0.0019783119,0.8715617001,Yes,Nutrients2,27,Control,N,2,NO3,Control,2,,Ssid
S1-30,S1,T0,T0_S1-30,2015-06-30,0.0003380028,0.0005339917,0.0008719945,0.6123796899,Yes,Nutrients1,26,Control,N,2,NO3,Control,2,,Ssid
S1-30,S1,T10,T10_S1-30,2016-02-22,1.67244043953089E-06,0,1.67244043953089E-06,0,Yes,Nutrients1,32,Bleaching,N,2,NO3,Control,2,,Ssid
S2-3,S2,T8,T8_S2-3,2016-02-05,1.84872891882942E-05,0.0034502203,0.0034687076,0.9946702659,Yes,Nutrients1,32,Bleaching,N+P,1,NO3,Control,1,,Mcav
S2-3,S2,T20,T20_S2-3,2017-06-01,0,0.0072864829,0.0072864829,1,Yes,Nutrients2,32,Bleaching,N+P,1,NO3,Control,1,,Mcav
S2-3,S2,T16,T16_S2-3,2017-03-23,0,0.0006417933,0.0006417933,1,Yes,Nutrients2,26,Control,N+P,1,NO3,Control,1,,Mcav
S2-3,S2,T10,T10_S2-3,2016-02-22,0,0.0001509388,0.0001509388,1,Yes,Nutrients1,32,Bleaching,N+P,1,NO3,Control,1,,Mcav
S2-3,S2,T14,T14_S2-3,2016-07-19,0,0.0086191439,0.0086191439,1,Yes,Nutrients2,27,Control,N+P,1,NO3,Control,1,,Mcav
S2-3,S2,T2,T2_S2-3,2015-09-17,0,0.0045668426,0.0045668426,1,Yes,Nutrients1,26,Control,N+P,1,NO3,Control,1,,Mcav
S2-3,S2,T12,T12_S2-3,2016-05-26,0,0.003511113,0.003511113,1,Yes,Nutrients1,27,Control,N+P,1,NO3,Control,1,,Mcav
S2-3,S2,T4,T4_S2-3,2015-12-12,1.96151532904687E-05,0.0017442193,0.0017638345,0.9888792551,Yes,Nutrients1,26,Control,N+P,1,NO3,Control,1,,Mcav
S2-3,S2,T5,T5_S2-3,2016-01-14,0.000124708,0.0036440315,0.0037687394,0.9669098954,Yes,Nutrients1,26,Control,N+P,1,NO3,Control,1,,Mcav
S2-3,S2,T1,T1_S2-3,2015-08-04,0,0.0042574971,0.0042574971,1,Yes,Nutrients1,26,Control,N+P,1,NO3,Control,1,,Mcav
S2-3,S2,T15,T15_S2-3,2016-09-26,0,0.0012740957,0.0012740957,1,Yes,Nutrients2,26,Control,N+P,1,NO3,Control,1,,Mcav
S2-3,S2,T24,T24_S2-3,2017-07-20,6.7931829417235E-06,0.0019507579,0.001957551,0.9965297544,Yes,Mcav,26,Control,N+P,1,NO3,Control,1,,Mcav
S2-3,S2,T17,T17_S2-3,2017-05-11,0,0.0041520481,0.0041520481,1,Yes,Nutrients2,26,Control,N+P,1,NO3,Control,1,,Mcav
S2-3,S2,T11,T11_S2-3,2016-04-05,0,0.0048709469,0.0048709469,1,Yes,Nutrients1,27,Recovery ,N+P,1,NO3,Control,1,,Mcav
S2-3,S2,T23,T23_S2-3,2017-06-15,0,0.0113776801,0.0113776801,1,Yes,Nutrients2,32,Bleaching,N+P,1,NO3,Control,1,,Mcav
S2-3,S2,T13,T13_S2-3,2016-06-13,0,0.0053966699,0.0053966699,1,Yes,Nutrients2,27,Control,N+P,1,NO3,Control,1,,Mcav
S2-3,S2,T26,T26_S2-3,2018-01-22,0,0.0011819278,0.0011819278,1,Yes,Mcav,26,Control,N+P,1,NO3,Control,1,,Mcav
S2-3,S2,T3,T3_S2-3,2015-10-21,4.57725832834881E-05,0.0081958559,0.0082416285,0.9944461725,Yes,Nutrients1,26,Control,N+P,1,NO3,Control,1,,Mcav
S2-3,S2,T0,T0_S2-3,2015-06-30,0,0.0942820356,0.0942820356,1,Yes,Nutrients1,26,Control,N+P,1,NO3,Control,1,,Mcav
S2-3,S2,T9,T9_S2-3,2016-02-12,0,0.0011194285,0.0011194285,1,Yes,Nutrients1,32,Bleaching,N+P,1,NO3,Control,1,,Mcav
S3-25,S3,T2,T2_S3-25,2015-09-17,8.71143542792122E-05,0.0042669131,0.0044799661,0.952443169,Yes,Nutrients1,26,Control,N,2,NO3,Control,2,,Mcav
S3-25,S3,T14,T14_S3-25,2016-07-19,0,0.0109689999,0.0109689999,1,Yes,Nutrients2,27,Control,N,2,NO3,Control,2,,Mcav
S3-25,S3,T1,T1_S3-25,2015-08-04,0.0002278621,0.0083186666,0.0087159448,0.9544193707,Yes,Nutrients1,26,Control,N,2,NO3,Control,2,,Mcav
S3-25,S3,T16,T16_S3-25,2017-03-23,0,0.0019777259,0.0019777259,1,Yes,Nutrients2,26,Control,N,2,NO3,Control,2,,Mcav
S3-25,S3,T24,T24_S3-25,2017-07-20,0,0.0013865394,0.0013865394,1,Yes,Mcav,26,Control,N,2,NO3,Control,2,,Mcav
S3-25,S3,T11,T11_S3-25,2016-04-05,0,0.0244987639,0.0244987639,1,Yes,Nutrients1,27,Recovery ,N,2,NO3,Control,2,,Mcav
S3-25,S3,T5,T5_S3-25,2016-01-14,0.0005572784,0.0057148621,0.0062721405,0.9111502061,Yes,Nutrients1,26,Control,N,2,NO3,Control,2,,Mcav
S3-25,S3,T17,T17_S3-25,2017-05-11,0,0.0087505645,0.0087505645,1,Yes,Nutrients2,26,Control,N,2,NO3,Control,2,,Mcav
S3-25,S3,T3,T3_S3-25,2015-10-21,0.0006885396,0.0030069311,0.0036954707,0.8136801313,Yes,Nutrients1,26,Control,N,2,NO3,Control,2,,Mcav
S3-25,S3,T26,T26_S3-25,2018-01-22,0,0.0010517583,0.0010517583,1,Yes,Mcav,26,Control,N,2,NO3,Control,2,,Mcav
S3-25,S3,T23,T23_S3-25,2017-06-15,0.0001252509,0.0146128925,0.0147381434,0.9915015799,Yes,Nutrients2,32,Bleaching,N,2,NO3,Control,2,,Mcav
S3-25,S3,T9,T9_S3-25,2016-02-12,0,0.0015007865,0.0015007865,1,Yes,Nutrients1,32,Bleaching,N,2,NO3,Control,2,,Mcav
S3-25,S3,T4,T4_S3-25,2015-12-12,0.0002743355,0.0049470641,0.0052213996,0.9474594019,Yes,Nutrients1,26,Control,N,2,NO3,Control,2,,Mcav
S3-25,S3,T8,T8_S3-25,2016-02-05,5.21681794314196E-05,0.0073858959,0.0074380641,0.992986323,Yes,Nutrients1,32,Bleaching,N,2,NO3,Control,2,,Mcav
S3-25,S3,T12,T12_S3-25,2016-05-26,1.021032155791E-05,0.0063408001,0.0063510104,0.9983923312,Yes,Nutrients1,27,Control,N,2,NO3,Control,2,,Mcav
S3-25,S3,T15,T15_S3-25,2016-09-26,0,0.0019449006,0.0019449006,1,Yes,Nutrients2,26,Control,N,2,NO3,Control,2,,Mcav
S3-25,S3,T20,T20_S3-25,2017-06-01,8.00503052112205E-05,0.0110812782,0.0111613285,0.9928278874,Yes,Nutrients2,32,Bleaching,N,2,NO3,Control,2,,Mcav
S3-25,S3,T13,T13_S3-25,2016-06-13,0,0.0027946758,0.0027946758,1,Yes,Nutrients2,27,Control,N,2,NO3,Control,2,,Mcav
S3-25,S3,T10,T10_S3-25,2016-02-22,0,0.0003765207,0.0003765207,1,Yes,Nutrients1,32,Bleaching,N,2,NO3,Control,2,,Mcav
S3-25,S3,T0,T0_S3-25,2015-06-30,0.000122818,0.0159720141,0.0160948321,0.9923691033,Yes,Nutrients1,26,Control,N,2,NO3,Control,2,,Mcav
S4-21,S4,T20,T20_S4-21,2017-06-01,0,0.0283967055,0.0283967055,1,Yes,Nutrients2,32,Bleaching,Dark,1,NO3,Control,1,,
S4-21,S4,T10,T10_S4-21,2016-02-22,0,2.97762744178482E-05,2.97762744178482E-05,1,Yes,Nutrients1,32,Bleaching,Dark,1,NO3,Control,1,,
S4-21,S4,T23,T23_S4-21,2017-06-15,0,0.0066807273,0.0066807273,1,Yes,Nutrients2,32,Bleaching,Dark,1,NO3,Control,1,,
S4-21,S4,T4,T4_S4-21,2015-12-12,0.0002748005,0.0059084671,0.0061832675,0.9555574045,Yes,Nutrients1,26,Control,Dark,1,NO3,Control,1,,
S4-21,S4,T24,T24_S4-21,2017-07-20,0,0.0068939482,0.0068939482,1,Yes,Mcav,26,Control,Dark,1,NO3,Control,1,,
S4-21,S4,T12,T12_S4-21,2016-05-26,0,0.0063269832,0.0063269832,1,Yes,Nutrients1,27,Control,Dark,1,NO3,Control,1,,
S4-21,S4,T14,T14_S4-21,2016-07-19,0,0.0026589698,0.0026589698,1,Yes,Nutrients2,27,Control,Dark,1,NO3,Control,1,,
S4-21,S4,T16,T16_S4-21,2017-03-23,0,0.0018514999,0.0018514999,1,Yes,Nutrients2,26,Control,Dark,1,NO3,Control,1,,
S4-21,S4,T13,T13_S4-21,2016-06-13,0,0.0050434245,0.0050434245,1,Yes,Nutrients2,27,Control,Dark,1,NO3,Control,1,,
S4-21,S4,T17,T17_S4-21,2017-05-11,0,0.0057484614,0.0057484614,1,Yes,Nutrients2,26,Control,Dark,1,NO3,Control,1,,
S4-21,S4,T15,T15_S4-21,2016-09-26,0,0.000625777,0.000625777,1,Yes,Nutrients2,26,Control,Dark,1,NO3,Control,1,,
S4-21,S4,T0,T0_S4-21,2015-06-30,0.000681061,0.0058949999,0.0065760609,0.8964332897,Yes,Nutrients1,26,Control,Dark,1,NO3,Control,1,,
S4-21,S4,T8,T8_S4-21,2016-02-05,0.0013561671,0.0049203308,0.0062764979,0.7839293314,Yes,Nutrients1,32,Bleaching,Dark,1,NO3,Control,1,,
S4-21,S4,T3,T3_S4-21,2015-10-21,0.0036566543,0.0313327273,0.0349893816,0.8954924582,Yes,Nutrients1,26,Control,Dark,1,NO3,Control,1,,
S4-21,S4,T5,T5_S4-21,2016-01-14,0.001364816,0.005978103,0.007342919,0.8141316842,Yes,Nutrients1,26,Control,Dark,1,NO3,Control,1,,
S4-21,S4,T2,T2_S4-21,2015-09-17,0.0019677814,0.0244805679,0.0264483493,0.9255990853,Yes,Nutrients1,26,Control,Dark,1,NO3,Control,1,,
S4-21,S4,T9,T9_S4-21,2016-02-12,1.80236552272554E-05,0.0003281465,0.0003461701,0.9479341128,Yes,Nutrients1,32,Bleaching,Dark,1,NO3,Control,1,,
S4-21,S4,T1,T1_S4-21,2015-08-04,0.0017627187,0.0075075592,0.0092702779,0.8098526601,Yes,Nutrients1,26,Control,Dark,1,NO3,Control,1,,
S4-21,S4,T11,T11_S4-21,2016-04-05,0,0.0081060751,0.0081060751,1,Yes,Nutrients1,27,Recovery ,Dark,1,NO3,Control,1,,
S5-13,S5,T15,T15_S5-13,2016-09-26,0,0.0019993452,0.0019993452,1,Yes,Nutrients2,26,Control,Fe,2,NO3,Control,2,,
S5-13,S5,T8,T8_S5-13,2016-02-05,6.86621171455454E-06,0.0059245649,0.0059314311,0.9988424022,Yes,Nutrients1,32,Bleaching,Fe,2,NO3,Control,2,,
S5-13,S5,T17,T17_S5-13,2017-05-11,0,0.0048577055,0.0048577055,1,Yes,Nutrients2,26,Control,Fe,2,NO3,Control,2,,
S5-13,S5,T4,T4_S5-13,2015-12-12,0,0.0025723201,0.0025723201,1,Yes,Nutrients1,26,Control,Fe,2,NO3,Control,2,,
S5-13,S5,T9,T9_S5-13,2016-02-12,0,0.0017335661,0.0017335661,1,Yes,Nutrients1,32,Bleaching,Fe,2,NO3,Control,2,,
S5-13,S5,T13,T13_S5-13,2016-06-13,0,0.015843912,0.015843912,1,Yes,Nutrients2,27,Control,Fe,2,NO3,Control,2,,
