Core,Date,Colony,Time,Sample.Time,YII,C.SH,D.SH,tot.SH,D.Prp,Community,Target_temp,Week_temp,Bleaching,Experiment,Tre_1,Rep_1,Tre_2,Tre_3,Rep_3,Bleached,Tre_4
S2-8,2017-06-01,S2,T20,T20_S2-8,0.497,0.0002076535,0.0128346088,0.0130422623,0.9840784147,D,32,31.6596716418,Bleaching,Nutrients2,N+P,2,NH4,NH4,2,Yes,Mcav
S2-8,2017-06-03,S2,T21,T21_S2-8,0.505,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,N+P,2,NH4,NH4,2,Yes,Mcav
S2-8,2017-06-08,S2,T22,T22_S2-8,0.503,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,N+P,2,NH4,NH4,2,Yes,Mcav
S2-8,2017-06-15,S2,T23,T23_S2-8,0.394,0,0.0079877229,0.0079877229,1,D,32,29.8219074627,Bleaching,Nutrients2,N+P,2,NH4,NH4,2,Yes,Mcav
S2-8,2017-07-20,S2,T24,T24_S2-8,0.36,NA,NA,NA,NA,NA,26,NA,Control,Mcav,N+P,2,NH4,NH4,2,Yes,Mcav
S2-8,2018-01-22,S2,T26,T26_S2-8,NA,0,0.0040492643,0.0040492643,1,D,26,NA,Control,Mcav,N+P,2,NH4,NH4,2,Yes,Mcav
S2-9,2015-06-30,S2,T0,T0_S2-9,0.559,0,0.0099891952,0.0099891952,1,D,26,NA,Control,Nutrients1,N+P,1,NA,NA,NA,Yes,NA
S2-9,2015-08-04,S2,T1,T1_S2-9,0.569,0,0.0045512799,0.0045512799,1,D,26,25.6870654762,Control,Nutrients1,N+P,1,NA,NA,NA,Yes,NA
S2-9,2015-10-02,S2,T2,T2_S2-9,0.558,0,0.0067018303,0.0067018303,1,D,26,NA,Control,Nutrients1,N+P,1,NA,NA,NA,Yes,NA
S2-9,2015-10-21,S2,T3,T3_S2-9,0.57,0,0.0090700592,0.0090700592,1,D,26,NA,Control,Nutrients1,N+P,1,NA,NA,NA,Yes,NA
S2-9,2015-12-12,S2,T4,T4_S2-9,0.537,2.27448687900733E-05,0.0021110666,0.0021338115,0.9893407318,D,26,24.1799131737,Control,Nutrients1,N+P,1,NA,NA,NA,Yes,NA
S2-9,2016-01-14,S2,T5,T5_S2-9,0.547,0,0.0023690539,0.0023690539,1,D,26,24.7799156627,Control,Nutrients1,N+P,1,NA,NA,NA,Yes,NA
S2-9,2016-01-25,S2,T6,T6_S2-9,0.573,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,N+P,1,NA,NA,NA,Yes,NA
S2-9,2016-02-01,S2,T7,T7_S2-9,0.55,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,N+P,1,NA,NA,NA,Yes,NA
S2-9,2016-02-05,S2,T8,T8_S2-9,0.556,0,0.0028231925,0.0028231925,1,D,32,32.5288869048,Bleaching,Nutrients1,N+P,1,NA,NA,NA,Yes,NA
S2-9,2016-02-12,S2,T9,T9_S2-9,0.538,0,0.0008739899,0.0008739899,1,D,32,32.8829107143,Bleaching,Nutrients1,N+P,1,NA,NA,NA,Yes,NA
S2-9,2018-01-22,NA,T26,T26_S2-9,NA,5.20683743016437E-06,0.0046193716,0.0046245784,0.9988740947,D,26,NA,Control,Mcav,N+P,1,NA,NA,NA,Yes,NA
S2-10,2015-06-30,S2,T0,T0_S2-10,0.551,1.26963492242485E-05,0.0062344376,0.0062471339,0.9979676522,D,26,NA,Control,Nutrients1,Control,2,NH4,NH4,2,Yes,
S2-10,2015-08-04,S2,T1,T1_S2-10,0.555,0,0.0103865716,0.0103865716,1,D,26,25.6870654762,Control,Nutrients1,Control,2,NH4,NH4,2,Yes,
S2-10,2015-10-02,S2,T2,T2_S2-10,0.543,1.04551220033037E-05,0.0036768421,0.0036872973,0.9971645568,D,26,NA,Control,Nutrients1,Control,2,NH4,NH4,2,Yes,
S2-10,2015-10-21,S2,T3,T3_S2-10,0.506,0.0002649709,0.0042537585,0.0045187294,0.9413616294,D,26,NA,Control,Nutrients1,Control,2,NH4,NH4,2,Yes,
S2-10,2015-12-12,S2,T4,T4_S2-10,0.495,2.7097323621774E-05,0.0031938202,0.0032209176,0.9915870794,D,26,24.1799131737,Control,Nutrients1,Control,2,NH4,NH4,2,Yes,
S2-10,2016-01-14,S2,T5,T5_S2-10,0.523,0.0001443574,0.0023280355,0.0024723928,0.9416122805,D,26,24.7799156627,Control,Nutrients1,Control,2,NH4,NH4,2,Yes,
S2-10,2016-01-25,S2,T6,T6_S2-10,0.537,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,Control,2,NH4,NH4,2,Yes,
S2-10,2016-02-01,S2,T7,T7_S2-10,0.552,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,Control,2,NH4,NH4,2,Yes,
S2-10,2016-02-05,S2,T8,T8_S2-10,0.551,3.10412920985401E-05,0.0028479082,0.0028789495,0.9892178406,D,32,32.5288869048,Bleaching,Nutrients1,Control,2,NH4,NH4,2,Yes,
S2-10,2016-02-12,S2,T9,T9_S2-10,0.499,0,0.0022929642,0.0022929642,1,D,32,32.8829107143,Bleaching,Nutrients1,Control,2,NH4,NH4,2,Yes,
S2-10,2016-02-22,S2,T10,T10_S2-10,0.25,0,0.0017218177,0.0017218177,1,D,32,28.6980863095,Bleaching,Nutrients1,Control,2,NH4,NH4,2,Yes,
S2-10,2016-04-05,S2,T11,T11_S2-10,0.531,0,0.0038257005,0.0038257005,1,D,27,NA,Recovery ,Nutrients1,Control,2,NH4,NH4,2,Yes,
S2-10,2016-05-26,S2,T12,T12_S2-10,NA,0,0.0031438809,0.0031438809,1,D,27,NA,Control,Nutrients1,Control,2,NH4,NH4,2,Yes,
S2-10,2016-06-13,S2,T13,T13_S2-10,NA,0.000145554,0.0076706298,0.0078161838,0.9813778707,D,27,NA,Control,Nutrients2,Control,2,NH4,NH4,2,Yes,
S2-10,2016-07-19,S2,T14,T14_S2-10,NA,0.0001919438,0.0195401524,0.0197320962,0.9902725067,D,27,27.1685208333,Control,Nutrients2,Control,2,NH4,NH4,2,Yes,
S2-10,2016-09-26,S2,T15,T15_S2-10,NA,0,0.0180985922,0.0180985922,1,D,26,NA,Control,Nutrients2,Control,2,NH4,NH4,2,Yes,
S2-10,2017-03-23,S2,T16,T16_S2-10,NA,0,0.0054339849,0.0054339849,1,D,26,26.3338953846,Control,Nutrients2,Control,2,NH4,NH4,2,Yes,
S2-10,2017-05-11,S2,T17,T17_S2-10,0.526,0,0.0272602878,0.0272602878,1,D,26,27.3250833333,Control,Nutrients2,Control,2,NH4,NH4,2,Yes,
S2-10,2017-05-18,S2,T18,T18_S2-10,0.471,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,Control,2,NH4,NH4,2,Yes,
S2-10,2017-05-25,S2,T19,T19_S2-10,0.507,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,Control,2,NH4,NH4,2,Yes,
S2-10,2017-06-01,S2,T20,T20_S2-10,0.502,0,0.0173360264,0.0173360264,1,D,32,31.6596716418,Bleaching,Nutrients2,Control,2,NH4,NH4,2,Yes,
S2-10,2017-06-03,S2,T21,T21_S2-10,0.552,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,Control,2,NH4,NH4,2,Yes,
S2-10,2017-06-08,S2,T22,T22_S2-10,0.503,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,Control,2,NH4,NH4,2,Yes,
S2-10,2017-06-15,S2,T23,T23_S2-10,0.403,0,0.0162192356,0.0162192356,1,D,32,29.8219074627,Bleaching,Nutrients2,Control,2,NH4,NH4,2,Yes,
S2-10,2017-07-20,S2,T24,T24_S2-10,0.336,0,0.0164256621,0.0164256621,1,D,26,NA,Control,Mcav,Control,2,NH4,NH4,2,Yes,
S2-11,2015-06-30,S2,T0,T0_S2-11,0.556,0,0.0105365937,0.0105365937,1,D,26,NA,Control,Nutrients1,Control,1,NA,NA,NA,Yes,NA
S2-11,2015-08-04,S2,T1,T1_S2-11,0.577,0,0.0117961038,0.0117961038,1,D,26,25.6870654762,Control,Nutrients1,Control,1,NA,NA,NA,Yes,NA
S2-11,2015-10-02,S2,T2,T2_S2-11,0.546,0,0.0015531923,0.0015531923,1,D,26,NA,Control,Nutrients1,Control,1,NA,NA,NA,Yes,NA
S2-11,2015-10-21,S2,T3,T3_S2-11,0.55,0,0.0169479174,0.0169479174,1,D,26,NA,Control,Nutrients1,Control,1,NA,NA,NA,Yes,NA
S2-11,2015-12-12,S2,T4,T4_S2-11,0.506,0,0.0010856267,0.0010856267,1,D,26,24.1799131737,Control,Nutrients1,Control,1,NA,NA,NA,Yes,NA
S2-11,2016-01-14,S2,T5,T5_S2-11,0.523,0.0001048865,0.0022310209,0.0023359074,0.9550981931,D,26,24.7799156627,Control,Nutrients1,Control,1,NA,NA,NA,Yes,NA
S2-11,2016-01-25,S2,T6,T6_S2-11,0.567,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,Control,1,NA,NA,NA,Yes,NA
S2-11,2016-02-01,S2,T7,T7_S2-11,0.568,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,Control,1,NA,NA,NA,Yes,NA
S2-11,2016-02-05,S2,T8,T8_S2-11,0.556,0,0.0728910326,0.0728910326,1,D,32,32.5288869048,Bleaching,Nutrients1,Control,1,NA,NA,NA,Yes,NA
S2-11,2016-02-12,S2,T9,T9_S2-11,0.517,0,0.0017891225,0.0017891225,1,D,32,32.8829107143,Bleaching,Nutrients1,Control,1,NA,NA,NA,Yes,NA
S2-12,2017-05-11,S2,T17,T17_S2-12,0.508,0.0071005287,0.0030265197,0.0101270484,0.298855064,C,26,27.3250833333,Control,Nutrients2,Extra,2,Control,NH4,NA,No,Mcav
S2-12,2017-05-18,S2,T18,T18_S2-12,0.527,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,Extra,2,Control,NH4,NA,No,Mcav
S2-12,2017-05-25,S2,T19,T19_S2-12,0.51,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,Extra,2,Control,NH4,NA,No,Mcav
S2-12,2017-06-01,S2,T20,T20_S2-12,0.448,0.0044644763,0.0065599972,0.0110244735,0.5950395008,D,32,31.6596716418,Bleaching,Nutrients2,Extra,2,Control,NH4,NA,No,Mcav
S2-12,2017-06-03,S2,T21,T21_S2-12,0.414,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,Extra,2,Control,NH4,NA,No,Mcav
S2-12,2017-06-08,S2,T22,T22_S2-12,0.413,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,Extra,2,Control,NH4,NA,No,Mcav
S2-12,2017-06-15,S2,T23,T23_S2-12,0.318,0.0002443681,0.0074419371,0.0076863052,0.9682073439,D,32,29.8219074627,Bleaching,Nutrients2,Extra,2,Control,NH4,NA,No,Mcav
S2-12,2017-07-20,S2,T24,T24_S2-12,0.351,NA,NA,NA,NA,NA,26,NA,Control,Mcav,Extra,2,Control,NH4,NA,No,Mcav
S2-13,2015-06-30,S2,T0,T0_S2-13,0.568,0,0.0060542039,0.0060542039,1,D,26,NA,Control,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S2-13,2015-08-04,S2,T1,T1_S2-13,0.596,0,0.0028541633,0.0028541633,1,D,26,25.6870654762,Control,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S2-13,2015-10-02,S2,T2,T2_S2-13,0.584,0,0.003712399,0.003712399,1,D,26,NA,Control,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S2-13,2015-10-21,S2,T3,T3_S2-13,0.557,0,0.0100542697,0.0100542697,1,D,26,NA,Control,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S2-13,2015-12-12,S2,T4,T4_S2-13,0.549,0,0.0038888063,0.0038888063,1,D,26,24.1799131737,Control,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S2-13,2016-01-14,S2,T5,T5_S2-13,0.56,0,0.0041203645,0.0041203645,1,D,26,24.7799156627,Control,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S2-14,2015-06-30,S2,T0,T0_S2-14,0.574,0,0.0080801017,0.0080801017,1,D,26,NA,Control,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2015-08-04,S2,T1,T1_S2-14,0.606,0,0.0059794072,0.0059794072,1,D,26,25.6870654762,Control,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2015-10-02,S2,T2,T2_S2-14,0.618,0,0.0070810711,0.0070810711,1,D,26,NA,Control,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2015-10-21,S2,T3,T3_S2-14,0.604,8.03143721618165E-06,0.008506994,0.0085150254,0.9990567923,D,26,NA,Control,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2015-12-12,S2,T4,T4_S2-14,0.565,1.42509189444345E-05,0.0030931885,0.0031074394,0.9954139351,D,26,24.1799131737,Control,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2016-01-14,S2,T5,T5_S2-14,0.586,7.09298124500219E-05,0.0070474678,0.0071183976,0.9900357051,D,26,24.7799156627,Control,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2016-01-25,S2,T6,T6_S2-14,0.585,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2016-02-01,S2,T7,T7_S2-14,0.582,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2016-02-05,S2,T8,T8_S2-14,0.591,1.89648677674729E-05,0.0053784038,0.0053973686,0.9964862752,D,32,32.5288869048,Bleaching,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2016-02-12,S2,T9,T9_S2-14,0.555,0,0.0034180985,0.0034180985,1,D,32,32.8829107143,Bleaching,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2016-02-22,S2,T10,T10_S2-14,0.337,0,0.0007106097,0.0007106097,1,D,32,28.6980863095,Bleaching,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2016-04-05,S2,T11,T11_S2-14,0.568,4.68564505596814E-06,0.0029862589,0.0029909446,0.9984333895,D,27,NA,Recovery ,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2016-05-26,S2,T12,T12_S2-14,NA,0,0.0024964009,0.0024964009,1,D,27,NA,Control,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2016-06-13,S2,T13,T13_S2-14,NA,0,0.017554717,0.017554717,1,D,27,NA,Control,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2016-07-19,S2,T14,T14_S2-14,NA,0,0.0113721835,0.0113721835,1,D,27,27.1685208333,Control,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2016-09-26,S2,T15,T15_S2-14,NA,8.13850662029482E-06,0.0042083905,0.004216529,0.9980698564,D,26,NA,Control,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2017-03-23,S2,T16,T16_S2-14,NA,0,0.002528058,0.002528058,1,D,26,26.3338953846,Control,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2017-05-11,S2,T17,T17_S2-14,0.599,0,0.0723176975,0.0723176975,1,D,26,27.3250833333,Control,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2017-05-18,S2,T18,T18_S2-14,0.509,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2017-05-25,S2,T19,T19_S2-14,0.511,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2017-06-01,S2,T20,T20_S2-14,0.485,0,0.0840428239,0.0840428239,1,D,32,31.6596716418,Bleaching,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2017-06-03,S2,T21,T21_S2-14,0.468,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2017-06-08,S2,T22,T22_S2-14,0.488,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2017-06-15,S2,T23,T23_S2-14,0.406,0,0.0254261678,0.0254261678,1,D,32,29.8219074627,Bleaching,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2017-07-20,S2,T24,T24_S2-14,0.308,0,0.0031778403,0.0031778403,1,D,26,NA,Control,Mcav,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-14,2018-01-22,S2,T26,T26_S2-14,NA,0,0.0009214768,0.0009214768,1,D,26,NA,Control,Mcav,N+P+Food,2,NH4,NH4,2,Yes,Ssid
S2-15,2015-06-30,S2,T0,T0_S2-15,0.561,0,0.0060275889,0.0060275889,1,D,26,NA,Control,Nutrients1,Dark,2,NA,NA,NA,Yes,NA
S2-15,2015-08-04,S2,T1,T1_S2-15,0.565,0,0.0078892785,0.0078892785,1,D,26,25.6870654762,Control,Nutrients1,Dark,2,NA,NA,NA,Yes,NA
S2-15,2015-10-02,S2,T2,T2_S2-15,0.579,0,0.006911648,0.006911648,1,D,26,NA,Control,Nutrients1,Dark,2,NA,NA,NA,Yes,NA
S2-15,2015-10-21,S2,T3,T3_S2-15,0.606,0,0.0134530768,0.0134530768,1,D,26,NA,Control,Nutrients1,Dark,2,NA,NA,NA,Yes,NA
S2-15,2015-12-12,S2,T4,T4_S2-15,0.561,0.000001691,0.0058871531,0.005888844,0.9997128551,D,26,24.1799131737,Control,Nutrients1,Dark,2,NA,NA,NA,Yes,NA
S2-15,2016-01-14,S2,T5,T5_S2-15,0.632,0,0.0070727067,0.0070727067,1,D,26,24.7799156627,Control,Nutrients1,Dark,2,NA,NA,NA,Yes,NA
S2-15,2016-01-25,S2,T6,T6_S2-15,0.581,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,Dark,2,NA,NA,NA,Yes,NA
S2-15,2016-02-01,S2,T7,T7_S2-15,0.553,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,Dark,2,NA,NA,NA,Yes,NA
S2-15,2016-02-05,S2,T8,T8_S2-15,0.564,3.2451649427084E-06,0.0132519161,0.0132551612,0.9997551773,D,32,32.5288869048,Bleaching,Nutrients1,Dark,2,NA,NA,NA,Yes,NA
S2-15,2016-02-12,S2,T9,T9_S2-15,0.574,0,0.0138659984,0.0138659984,1,D,32,32.8829107143,Bleaching,Nutrients1,Dark,2,NA,NA,NA,Yes,NA
S2-16,2015-06-30,S2,T0,T0_S2-16,0.561,0,0.0083956206,0.0083956206,1,D,26,NA,Control,Nutrients1,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2015-08-04,S2,T1,T1_S2-16,0.564,0,0.0200551745,0.0200551745,1,D,26,25.6870654762,Control,Nutrients1,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2015-10-02,S2,T2,T2_S2-16,0.553,0,0.0041939411,0.0041939411,1,D,26,NA,Control,Nutrients1,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2015-10-21,S2,T3,T3_S2-16,0.541,0,0.0063947212,0.0063947212,1,D,26,NA,Control,Nutrients1,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2015-12-12,S2,T4,T4_S2-16,0.511,0,0.0024280581,0.0024280581,1,D,26,24.1799131737,Control,Nutrients1,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2016-01-14,S2,T5,T5_S2-16,0.522,0,0.0024093628,0.0024093628,1,D,26,24.7799156627,Control,Nutrients1,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2016-01-25,S2,T6,T6_S2-16,0.55,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2016-02-01,S2,T7,T7_S2-16,0.546,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2016-02-05,S2,T8,T8_S2-16,0.542,1.11145208310867E-05,0.0049409526,0.0049520671,0.9977555795,D,32,32.5288869048,Bleaching,Nutrients1,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2016-02-12,S2,T9,T9_S2-16,0.505,0,0.001655814,0.001655814,1,D,32,32.8829107143,Bleaching,Nutrients1,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2016-02-22,S2,T10,T10_S2-16,0.284,0,0.000166251,0.000166251,1,D,32,28.6980863095,Bleaching,Nutrients1,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2016-04-05,S2,T11,T11_S2-16,0.594,0,0.0042292842,0.0042292842,1,D,27,NA,Recovery ,Nutrients1,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2016-05-26,S2,T12,T12_S2-16,NA,0,0.0012231501,0.0012231501,1,D,27,NA,Control,Nutrients1,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2016-06-13,S2,T13,T13_S2-16,NA,0,0.0067152316,0.0067152316,1,D,27,NA,Control,Nutrients2,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2016-07-19,S2,T14,T14_S2-16,NA,0,0.0162223452,0.0162223452,1,D,27,27.1685208333,Control,Nutrients2,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2016-09-26,S2,T15,T15_S2-16,NA,0,0.0014000451,0.0014000451,1,D,26,NA,Control,Nutrients2,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2017-03-23,S2,T16,T16_S2-16,NA,0,0.0012531154,0.0012531154,1,D,26,26.3338953846,Control,Nutrients2,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2017-05-11,S2,T17,T17_S2-16,0.514,0,0.0211050418,0.0211050418,1,D,26,27.3250833333,Control,Nutrients2,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2017-05-18,S2,T18,T18_S2-16,0.486,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2017-05-25,S2,T19,T19_S2-16,0.486,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2017-06-01,S2,T20,T20_S2-16,0.477,0,0.0058145201,0.0058145201,1,D,32,31.6596716418,Bleaching,Nutrients2,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2017-06-03,S2,T21,T21_S2-16,0.455,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2017-06-08,S2,T22,T22_S2-16,0.426,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2017-06-15,S2,T23,T23_S2-16,0.318,0,0.0076531158,0.0076531158,1,D,32,29.8219074627,Bleaching,Nutrients2,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2017-07-20,S2,T24,T24_S2-16,0.457,0,0.0019803686,0.0019803686,1,D,26,NA,Control,Mcav,Fe,1,NO3,Control,1,Yes,Ssid
S2-16,2018-01-22,S2,T26,T26_S2-16,NA,0,0.0011507272,0.0011507272,1,D,26,NA,Control,Mcav,Fe,1,NO3,Control,1,Yes,Ssid
S2-18,2015-06-30,S2,T0,T0_S2-18,0.55,0,0.0082777837,0.0082777837,1,D,26,NA,Control,Nutrients1,N,2,NA,NA,NA,Yes,NA
S2-18,2015-08-04,S2,T1,T1_S2-18,0.581,0,0.0102800886,0.0102800886,1,D,26,25.6870654762,Control,Nutrients1,N,2,NA,NA,NA,Yes,NA
S2-18,2015-10-02,S2,T2,T2_S2-18,0.563,0,0.0158138818,0.0158138818,1,D,26,NA,Control,Nutrients1,N,2,NA,NA,NA,Yes,NA
S2-18,2015-10-21,S2,T3,T3_S2-18,0.591,0,0.0152403338,0.0152403338,1,D,26,NA,Control,Nutrients1,N,2,NA,NA,NA,Yes,NA
S2-18,2015-12-12,S2,T4,T4_S2-18,0.536,0,0.0140905384,0.0140905384,1,D,26,24.1799131737,Control,Nutrients1,N,2,NA,NA,NA,Yes,NA
S2-18,2016-01-14,S2,T5,T5_S2-18,0.546,0,0.0151772979,0.0151772979,1,D,26,24.7799156627,Control,Nutrients1,N,2,NA,NA,NA,Yes,NA
S2-18,2016-01-25,S2,T6,T6_S2-18,0.543,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,N,2,NA,NA,NA,Yes,NA
S2-18,2016-02-01,S2,T7,T7_S2-18,0.556,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,N,2,NA,NA,NA,Yes,NA
S2-18,2016-02-05,S2,T8,T8_S2-18,0.575,0,0.0028637923,0.0028637923,1,D,32,32.5288869048,Bleaching,Nutrients1,N,2,NA,NA,NA,Yes,NA
S2-18,2016-02-12,S2,T9,T9_S2-18,0.517,0,0.0025168877,0.0025168877,1,D,32,32.8829107143,Bleaching,Nutrients1,N,2,NA,NA,NA,Yes,NA
S2-19,2015-06-30,S2,T0,T0_S2-19,0.549,4.88241142426791E-06,0.003541521,0.0035464034,0.9986232781,D,26,NA,Control,Nutrients1,CO2,1,Control,Control,1,No,Ssid
S2-19,2015-08-04,S2,T1,T1_S2-19,0.625,4.6856603135822E-05,0.0059654077,0.0060122643,0.9922064964,D,26,25.6870654762,Control,Nutrients1,CO2,1,Control,Control,1,No,Ssid
S2-19,2015-10-02,S2,T2,T2_S2-19,0.532,3.4384588549714E-05,0.0083483477,0.0083827323,0.9958981645,D,26,NA,Control,Nutrients1,CO2,1,Control,Control,1,No,Ssid
S2-19,2015-10-21,S2,T3,T3_S2-19,0.486,4.04137649918594E-05,0.0101021165,0.0101425302,0.9960154159,D,26,NA,Control,Nutrients1,CO2,1,Control,Control,1,No,Ssid
S2-19,2015-12-12,S2,T4,T4_S2-19,0.47,0,0.0094376508,0.0094376508,1,D,26,24.1799131737,Control,Nutrients1,CO2,1,Control,Control,1,No,Ssid
S2-19,2016-01-14,S2,T5,T5_S2-19,0.536,NA,NA,NA,NA,NA,26,24.7799156627,Control,Nutrients1,CO2,1,Control,Control,1,No,Ssid
S2-19,2016-01-25,S2,T6,T6_S2-19,0.475,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,CO2,1,Control,Control,1,No,Ssid
S2-19,2016-02-01,S2,T7,T7_S2-19,0.458,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,CO2,1,Control,Control,1,No,Ssid
S2-19,2016-02-05,S2,T8,T8_S2-19,0.491,NA,NA,NA,NA,NA,32,32.5288869048,Bleaching,Nutrients1,CO2,1,Control,Control,1,No,Ssid
S2-19,2016-02-12,S2,T9,T9_S2-19,0.502,NA,NA,NA,NA,NA,32,32.8829107143,Bleaching,Nutrients1,CO2,1,Control,Control,1,No,Ssid
S2-19,2016-04-05,S2,T11,T11_S2-19,0.441,NA,NA,NA,NA,NA,27,NA,Recovery ,Nutrients1,CO2,1,Control,Control,1,No,Ssid
S2-19,2016-05-26,S2,T12,T12_S2-19,NA,0,0.0051383627,0.0051383627,1,D,27,NA,Control,Nutrients1,CO2,1,Control,Control,1,No,Ssid
